domain,metric_id,metric_name,county_fips,county_name,period,period_end,frequency,value,unit,source_ids,source_releases,retrieved_at,raw_sha256s,calculation,notes,comparability_status
production_pipeline,entitled_units,Entitled units,06001,Alameda,2025,2025-12-31,annual,9102.0,housing units,CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,county sum of HCD APR Table A2 reported units,"Entitlements, building permits, and completions are distinct production stages.",comparable_within_series
production_pipeline,entitled_units,Entitled units,06013,Contra Costa,2025,2025-12-31,annual,4560.0,housing units,CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,county sum of HCD APR Table A2 reported units,"Entitlements, building permits, and completions are distinct production stages.",comparable_within_series
production_pipeline,entitled_units,Entitled units,06041,Marin,2025,2025-12-31,annual,1947.0,housing units,CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,county sum of HCD APR Table A2 reported units,"Entitlements, building permits, and completions are distinct production stages.",comparable_within_series
production_pipeline,entitled_units,Entitled units,06055,Napa,2025,2025-12-31,annual,760.0,housing units,CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,county sum of HCD APR Table A2 reported units,"Entitlements, building permits, and completions are distinct production stages.",comparable_within_series
production_pipeline,entitled_units,Entitled units,06075,San Francisco,2025,2025-12-31,annual,2697.0,housing units,CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,county sum of HCD APR Table A2 reported units,"Entitlements, building permits, and completions are distinct production stages.",comparable_within_series
production_pipeline,entitled_units,Entitled units,06081,San Mateo,2025,2025-12-31,annual,3052.0,housing units,CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,county sum of HCD APR Table A2 reported units,"Entitlements, building permits, and completions are distinct production stages.",comparable_within_series
production_pipeline,entitled_units,Entitled units,06085,Santa Clara,2025,2025-12-31,annual,11840.0,housing units,CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,county sum of HCD APR Table A2 reported units,"Entitlements, building permits, and completions are distinct production stages.",comparable_within_series
production_pipeline,entitled_units,Entitled units,06095,Solano,2025,2025-12-31,annual,740.0,housing units,CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,county sum of HCD APR Table A2 reported units,"Entitlements, building permits, and completions are distinct production stages.",comparable_within_series
production_pipeline,entitled_units,Entitled units,06097,Sonoma,2025,2025-12-31,annual,2655.0,housing units,CA_HCD_APR_TABLE_A2,HCD-APR-TABLE-A2-2025-portal-current,2026-08-10T17:11:13Z,e5e85e9677a374bd30beeeb7848a802f790f9425b78fe84c0ef8096e2394b297,county sum of HCD APR Table A2 reported units,"Entitlements, building permits, and completions are distinct production stages.",comparable_within_series
housing_element_compliance,housing_element_compliance_share_pct,Share of housing elements in compliance,06001,Alameda,2026-08-10,2026-08-10,current status snapshot,100.0,percent,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,jurisdictions with HCD compliance status In / all county jurisdictions * 100,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_compliance_share_pct,Share of housing elements in compliance,06013,Contra Costa,2026-08-10,2026-08-10,current status snapshot,100.0,percent,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,jurisdictions with HCD compliance status In / all county jurisdictions * 100,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_compliance_share_pct,Share of housing elements in compliance,06041,Marin,2026-08-10,2026-08-10,current status snapshot,100.0,percent,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,jurisdictions with HCD compliance status In / all county jurisdictions * 100,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_compliance_share_pct,Share of housing elements in compliance,06055,Napa,2026-08-10,2026-08-10,current status snapshot,100.0,percent,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,jurisdictions with HCD compliance status In / all county jurisdictions * 100,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_compliance_share_pct,Share of housing elements in compliance,06075,San Francisco,2026-08-10,2026-08-10,current status snapshot,100.0,percent,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,jurisdictions with HCD compliance status In / all county jurisdictions * 100,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_compliance_share_pct,Share of housing elements in compliance,06081,San Mateo,2026-08-10,2026-08-10,current status snapshot,90.47619047619048,percent,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,jurisdictions with HCD compliance status In / all county jurisdictions * 100,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_compliance_share_pct,Share of housing elements in compliance,06085,Santa Clara,2026-08-10,2026-08-10,current status snapshot,100.0,percent,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,jurisdictions with HCD compliance status In / all county jurisdictions * 100,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_compliance_share_pct,Share of housing elements in compliance,06095,Solano,2026-08-10,2026-08-10,current status snapshot,100.0,percent,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,jurisdictions with HCD compliance status In / all county jurisdictions * 100,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_compliance_share_pct,Share of housing elements in compliance,06097,Sonoma,2026-08-10,2026-08-10,current status snapshot,100.0,percent,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,jurisdictions with HCD compliance status In / all county jurisdictions * 100,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_jurisdictions,Housing-element jurisdictions,06001,Alameda,2026-08-10,2026-08-10,current status snapshot,15,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_jurisdictions,Housing-element jurisdictions,06013,Contra Costa,2026-08-10,2026-08-10,current status snapshot,20,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_jurisdictions,Housing-element jurisdictions,06041,Marin,2026-08-10,2026-08-10,current status snapshot,12,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_jurisdictions,Housing-element jurisdictions,06055,Napa,2026-08-10,2026-08-10,current status snapshot,6,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_jurisdictions,Housing-element jurisdictions,06075,San Francisco,2026-08-10,2026-08-10,current status snapshot,1,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_jurisdictions,Housing-element jurisdictions,06081,San Mateo,2026-08-10,2026-08-10,current status snapshot,21,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_jurisdictions,Housing-element jurisdictions,06085,Santa Clara,2026-08-10,2026-08-10,current status snapshot,16,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_jurisdictions,Housing-element jurisdictions,06095,Solano,2026-08-10,2026-08-10,current status snapshot,8,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_element_jurisdictions,Housing-element jurisdictions,06097,Sonoma,2026-08-10,2026-08-10,current status snapshot,10,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_in_compliance,Housing elements in compliance,06001,Alameda,2026-08-10,2026-08-10,current status snapshot,15,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_in_compliance,Housing elements in compliance,06013,Contra Costa,2026-08-10,2026-08-10,current status snapshot,20,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_in_compliance,Housing elements in compliance,06041,Marin,2026-08-10,2026-08-10,current status snapshot,12,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_in_compliance,Housing elements in compliance,06055,Napa,2026-08-10,2026-08-10,current status snapshot,6,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_in_compliance,Housing elements in compliance,06075,San Francisco,2026-08-10,2026-08-10,current status snapshot,1,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_in_compliance,Housing elements in compliance,06081,San Mateo,2026-08-10,2026-08-10,current status snapshot,19,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_in_compliance,Housing elements in compliance,06085,Santa Clara,2026-08-10,2026-08-10,current status snapshot,16,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_in_compliance,Housing elements in compliance,06095,Solano,2026-08-10,2026-08-10,current status snapshot,8,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_in_compliance,Housing elements in compliance,06097,Sonoma,2026-08-10,2026-08-10,current status snapshot,10,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_out_of_compliance,Housing elements out of compliance,06001,Alameda,2026-08-10,2026-08-10,current status snapshot,0,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_out_of_compliance,Housing elements out of compliance,06013,Contra Costa,2026-08-10,2026-08-10,current status snapshot,0,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_out_of_compliance,Housing elements out of compliance,06041,Marin,2026-08-10,2026-08-10,current status snapshot,0,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_out_of_compliance,Housing elements out of compliance,06055,Napa,2026-08-10,2026-08-10,current status snapshot,0,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_out_of_compliance,Housing elements out of compliance,06075,San Francisco,2026-08-10,2026-08-10,current status snapshot,0,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_out_of_compliance,Housing elements out of compliance,06081,San Mateo,2026-08-10,2026-08-10,current status snapshot,2,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_out_of_compliance,Housing elements out of compliance,06085,Santa Clara,2026-08-10,2026-08-10,current status snapshot,0,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_out_of_compliance,Housing elements out of compliance,06095,Solano,2026-08-10,2026-08-10,current status snapshot,0,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
housing_element_compliance,housing_elements_out_of_compliance,Housing elements out of compliance,06097,Sonoma,2026-08-10,2026-08-10,current status snapshot,0,jurisdictions,CA_HCD_HOUSING_ELEMENT_COMPLIANCE,HCD-housing-element-compliance-2026-08-10,2026-08-10T17:11:13Z,7086fb1e283e04d591126b6aa8cdb78646fb3839e9ac5978f4c3284d2a2c14c0,count of current HCD compliance records,Current administrative status can change between refreshes; this is not a historical compliance series.,current_status_snapshot
zoning_and_rezoning,lower_intensity_share_of_residential_zoning_pct,Lower-intensity categories as share of residential-labeled mapped area,06001,Alameda,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,56.52102486174632,percent,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,lower_intensity_share_of_residential_zoning_pct,Lower-intensity categories as share of residential-labeled mapped area,06013,Contra Costa,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,88.52732475023326,percent,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,lower_intensity_share_of_residential_zoning_pct,Lower-intensity categories as share of residential-labeled mapped area,06041,Marin,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,97.79687836130093,percent,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,lower_intensity_share_of_residential_zoning_pct,Lower-intensity categories as share of residential-labeled mapped area,06055,Napa,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,68.3898908566266,percent,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,lower_intensity_share_of_residential_zoning_pct,Lower-intensity categories as share of residential-labeled mapped area,06075,San Francisco,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,0.09483470489354623,percent,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,lower_intensity_share_of_residential_zoning_pct,Lower-intensity categories as share of residential-labeled mapped area,06081,San Mateo,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,77.02909177556158,percent,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,lower_intensity_share_of_residential_zoning_pct,Lower-intensity categories as share of residential-labeled mapped area,06085,Santa Clara,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,94.07915337101856,percent,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,lower_intensity_share_of_residential_zoning_pct,Lower-intensity categories as share of residential-labeled mapped area,06095,Solano,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,73.40518145220722,percent,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,lower_intensity_share_of_residential_zoning_pct,Lower-intensity categories as share of residential-labeled mapped area,06097,Sonoma,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,98.71549351397555,percent,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,mapped_zoning_area_sq_km,Mapped zoning polygon area,06001,Alameda,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,3172.742284894531,square kilometers,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,mapped_zoning_area_sq_km,Mapped zoning polygon area,06013,Contra Costa,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,3000.9963535273437,square kilometers,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,mapped_zoning_area_sq_km,Mapped zoning polygon area,06041,Marin,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,2452.385594300781,square kilometers,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
zoning_and_rezoning,mapped_zoning_area_sq_km,Mapped zoning polygon area,06055,Napa,2021-2023 local source vintages,2024-12-19,irregular compiled inventory,3338.7792184882815,square kilometers,CA_LCI_STATEWIDE_ZONING,California-Statewide-Zoning-North-v2024-12-19,2026-08-10T17:11:13Z,fae60397b9b7a6dcf51132defc0aaa06561f0bdd85eabbe225122d97547daa7a,county sum of dataset-provided polygon area and transparent category shares,"Compiled zoning categories are descriptive, source vintages vary by jurisdiction, and mapped area is not legal development capacity.",single_compiled_inventory_not_current_policy_score
