domain,metric_id,metric_name,county_fips,county_name,period,period_end,frequency,value,unit,source_ids,source_releases,retrieved_at,raw_sha256s,calculation,notes,comparability_status
housing_applications,application_pending_projects,Application records reported pending,06055,Napa,2023,2023-12-31,annual,25.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2023-portal-current,2026-08-10T17:11:13Z,1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06055,Napa,2024,2024-12-31,annual,35.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2024-portal-current,2026-08-10T17:11:13Z,0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06055,Napa,2025,2025-12-31,annual,96.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2025-portal-current,2026-08-10T17:11:13Z,bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06075,San Francisco,2018,2018-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2018-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06075,San Francisco,2019,2019-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2019-portal-current,2026-08-10T17:11:13Z,6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06075,San Francisco,2020,2020-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2020-portal-current,2026-08-10T17:11:13Z,11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06075,San Francisco,2021,2021-12-31,annual,302.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2021-portal-current,2026-08-10T17:11:13Z,97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06075,San Francisco,2022,2022-12-31,annual,172.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2022-portal-current,2026-08-10T17:11:13Z,1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06075,San Francisco,2023,2023-12-31,annual,130.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2023-portal-current,2026-08-10T17:11:13Z,1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06075,San Francisco,2024,2024-12-31,annual,18.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2024-portal-current,2026-08-10T17:11:13Z,0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06075,San Francisco,2025,2025-12-31,annual,23.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2025-portal-current,2026-08-10T17:11:13Z,bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06081,San Mateo,2018,2018-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2018-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06081,San Mateo,2019,2019-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2019-portal-current,2026-08-10T17:11:13Z,6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06081,San Mateo,2020,2020-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2020-portal-current,2026-08-10T17:11:13Z,11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06081,San Mateo,2021,2021-12-31,annual,305.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2021-portal-current,2026-08-10T17:11:13Z,97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06081,San Mateo,2022,2022-12-31,annual,222.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2022-portal-current,2026-08-10T17:11:13Z,1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06081,San Mateo,2023,2023-12-31,annual,243.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2023-portal-current,2026-08-10T17:11:13Z,1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06081,San Mateo,2024,2024-12-31,annual,211.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2024-portal-current,2026-08-10T17:11:13Z,0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06081,San Mateo,2025,2025-12-31,annual,349.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2025-portal-current,2026-08-10T17:11:13Z,bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06085,Santa Clara,2018,2018-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2018-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06085,Santa Clara,2019,2019-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2019-portal-current,2026-08-10T17:11:13Z,6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06085,Santa Clara,2020,2020-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2020-portal-current,2026-08-10T17:11:13Z,11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06085,Santa Clara,2021,2021-12-31,annual,205.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2021-portal-current,2026-08-10T17:11:13Z,97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06085,Santa Clara,2022,2022-12-31,annual,850.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2022-portal-current,2026-08-10T17:11:13Z,1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06085,Santa Clara,2023,2023-12-31,annual,999.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2023-portal-current,2026-08-10T17:11:13Z,1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06085,Santa Clara,2024,2024-12-31,annual,883.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2024-portal-current,2026-08-10T17:11:13Z,0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06085,Santa Clara,2025,2025-12-31,annual,997.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2025-portal-current,2026-08-10T17:11:13Z,bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06095,Solano,2018,2018-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2018-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06095,Solano,2019,2019-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2019-portal-current,2026-08-10T17:11:13Z,6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06095,Solano,2020,2020-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2020-portal-current,2026-08-10T17:11:13Z,11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06095,Solano,2021,2021-12-31,annual,118.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2021-portal-current,2026-08-10T17:11:13Z,97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06095,Solano,2022,2022-12-31,annual,92.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2022-portal-current,2026-08-10T17:11:13Z,1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06095,Solano,2023,2023-12-31,annual,80.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2023-portal-current,2026-08-10T17:11:13Z,1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06095,Solano,2024,2024-12-31,annual,139.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2024-portal-current,2026-08-10T17:11:13Z,0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06095,Solano,2025,2025-12-31,annual,67.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2025-portal-current,2026-08-10T17:11:13Z,bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06097,Sonoma,2018,2018-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2018-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06097,Sonoma,2019,2019-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2019-portal-current,2026-08-10T17:11:13Z,6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06097,Sonoma,2020,2020-12-31,annual,0.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2020-portal-current,2026-08-10T17:11:13Z,11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,status_field_incomplete_before_2021
housing_applications,application_pending_projects,Application records reported pending,06097,Sonoma,2021,2021-12-31,annual,51.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2021-portal-current,2026-08-10T17:11:13Z,97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06097,Sonoma,2022,2022-12-31,annual,673.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2022-portal-current,2026-08-10T17:11:13Z,1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06097,Sonoma,2023,2023-12-31,annual,280.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2023-portal-current,2026-08-10T17:11:13Z,1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06097,Sonoma,2024,2024-12-31,annual,246.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2024-portal-current,2026-08-10T17:11:13Z,0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_pending_projects,Application records reported pending,06097,Sonoma,2025,2025-12-31,annual,32.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2025-portal-current,2026-08-10T17:11:13Z,bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06001,Alameda,2018,2018-12-31,annual,726.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2018-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06001,Alameda,2019,2019-12-31,annual,1221.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2019-portal-current,2026-08-10T17:11:13Z,6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06001,Alameda,2020,2020-12-31,annual,831.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2020-portal-current,2026-08-10T17:11:13Z,11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06001,Alameda,2021,2021-12-31,annual,788.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2021-portal-current,2026-08-10T17:11:13Z,97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06001,Alameda,2022,2022-12-31,annual,1124.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2022-portal-current,2026-08-10T17:11:13Z,1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06001,Alameda,2023,2023-12-31,annual,1184.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2023-portal-current,2026-08-10T17:11:13Z,1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06001,Alameda,2024,2024-12-31,annual,1141.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2024-portal-current,2026-08-10T17:11:13Z,0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06001,Alameda,2025,2025-12-31,annual,822.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2025-portal-current,2026-08-10T17:11:13Z,bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06013,Contra Costa,2018,2018-12-31,annual,284.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2018-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06013,Contra Costa,2019,2019-12-31,annual,365.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2019-portal-current,2026-08-10T17:11:13Z,6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06013,Contra Costa,2020,2020-12-31,annual,401.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2020-portal-current,2026-08-10T17:11:13Z,11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06013,Contra Costa,2021,2021-12-31,annual,606.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2021-portal-current,2026-08-10T17:11:13Z,97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06013,Contra Costa,2022,2022-12-31,annual,628.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2022-portal-current,2026-08-10T17:11:13Z,1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06013,Contra Costa,2023,2023-12-31,annual,684.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2023-portal-current,2026-08-10T17:11:13Z,1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06013,Contra Costa,2024,2024-12-31,annual,684.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2024-portal-current,2026-08-10T17:11:13Z,0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06013,Contra Costa,2025,2025-12-31,annual,726.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2025-portal-current,2026-08-10T17:11:13Z,bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06041,Marin,2018,2018-12-31,annual,202.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2018-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06041,Marin,2019,2019-12-31,annual,255.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2019-portal-current,2026-08-10T17:11:13Z,6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06041,Marin,2020,2020-12-31,annual,258.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2020-portal-current,2026-08-10T17:11:13Z,11aa51318922cdb7f838c55d1b07009fc196e7fe46ea39c1222e20a86c988429,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06041,Marin,2021,2021-12-31,annual,457.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2021-portal-current,2026-08-10T17:11:13Z,97ab0c3387bdf49a07720594cb3ea612a85aca39503f8ca9f0c9c0af8e800bda,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06041,Marin,2022,2022-12-31,annual,424.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2022-portal-current,2026-08-10T17:11:13Z,1bca81f3a972f3d1eced27a3e2fdf4268fc4f1031af1dd0698cbf39fa018fb04,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06041,Marin,2023,2023-12-31,annual,425.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2023-portal-current,2026-08-10T17:11:13Z,1b140c61910e1eb3a1b01eb1837038d4a59ca05ac73198496fd1b3d77823f8c8,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06041,Marin,2024,2024-12-31,annual,374.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2024-portal-current,2026-08-10T17:11:13Z,0d33c498629bfd21f3b9707fd1c4810fcb4fd6d8542c25aec64360305c105d2f,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06041,Marin,2025,2025-12-31,annual,338.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2025-portal-current,2026-08-10T17:11:13Z,bec330a57d4f495f88b52cfed29d66223ec2d61b4ca4ae2e3feeef22faf62af2,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06055,Napa,2018,2018-12-31,annual,101.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2018-portal-current,2026-08-10T17:11:13Z,c5cee4fbdeba70dfa06045e45ea217a2aca9e0594fe6a2da9144529a1cc1bc25,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
housing_applications,application_project_records,Residential application records,06055,Napa,2019,2019-12-31,annual,36.0,records,CA_HCD_APR_TABLE_A,HCD-APR-TABLE-A-2019-portal-current,2026-08-10T17:11:13Z,6f24c832cc9b927766fa5257f444024ffabc785e83ee1d5d9932243d95b14371,county sum or count of HCD APR Table A records,Application status is sparsely populated before 2021; a record is not necessarily a unique project.,comparable_within_series
